,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalCharges_tenure_ratio
3769,3919,40,1,0,2,26.2,1077.5,0,26.9375
3770,629,57,1,1,3,19.9,1115.6,0,19.5719298245614
3771,4433,1,1,0,2,79.05,79.05,1,79.05
3772,3320,1,1,0,2,95.0,95.0,1,95.0
3773,5386,1,0,0,1,25.2,25.2,1,25.2
3774,4752,52,1,2,2,80.85,4079.55,0,78.45288461538462
3775,6064,41,1,0,2,98.4,4187.75,1,102.14024390243902
3776,1766,43,1,2,1,56.35,2391.15,0,55.608139534883726
3777,5373,47,1,1,3,19.3,890.5,0,18.9468085106383
3778,5595,3,1,0,3,50.4,137.25,0,45.75
3779,2489,66,1,1,0,79.4,5154.6,1,78.10000000000001
3780,1554,55,1,1,0,55.25,3119.9,0,56.72545454545455
3781,2390,29,1,2,1,19.1,529.5,0,18.25862068965517
3782,4745,12,1,0,2,84.05,966.55,0,80.54583333333333
3783,3384,66,1,0,2,105.2,6936.85,0,105.10378787878788
3784,3042,35,1,0,2,101.4,3496.3,1,99.89428571428572
3785,4647,10,1,0,2,89.8,914.3,1,91.42999999999999
3786,2421,27,1,0,3,75.75,1929.0,0,71.44444444444444
3787,5068,58,1,0,2,95.3,5817.7,0,100.3051724137931
3788,3597,54,1,1,3,109.75,6110.2,1,113.15185185185184
3789,6900,9,1,0,1,19.85,178.8,0,19.866666666666667
3790,873,2,1,2,0,19.3,28.3,1,14.15
3791,4106,6,1,0,2,69.1,435.0,0,72.5
3792,2725,26,1,0,2,91.25,2351.8,1,90.45384615384616
3793,2568,9,1,0,1,20.25,186.15,0,20.683333333333334
3794,5502,8,1,0,1,54.75,445.85,0,55.73125
3795,6576,12,1,0,2,81.45,912.0,0,76.0
3796,2874,15,1,0,2,49.1,679.55,1,45.30333333333333
3797,550,43,1,2,2,80.2,3581.6,0,83.29302325581395
3798,6593,42,1,0,2,100.3,4222.95,0,100.54642857142856
3799,5680,31,1,0,0,65.25,1994.3,1,64.33225806451613
3800,4788,66,1,1,0,90.95,5930.05,0,89.84924242424243
3801,2385,18,1,0,2,85.45,1505.85,1,83.65833333333333
3802,2621,1,1,0,1,20.0,20.0,0,20.0
3803,3036,61,1,1,2,94.1,5638.3,1,92.43114754098362
3804,2695,10,1,0,2,79.85,797.25,0,79.725
3805,2263,1,1,0,2,71.65,71.65,1,71.65
3806,2414,18,1,0,2,73.55,1359.45,0,75.525
3807,3423,24,1,0,2,104.65,2542.45,1,105.93541666666665
3808,353,3,1,0,1,19.3,54.7,0,18.233333333333334
3809,5713,50,1,2,0,20.15,989.05,0,19.781
3810,5561,1,1,0,2,44.55,44.55,0,44.55
3811,4288,2,1,0,1,54.45,87.3,0,43.65
3812,544,17,1,2,3,19.65,351.55,0,20.679411764705883
3813,6273,69,1,1,2,105.0,7297.75,0,105.76449275362319
3814,5008,72,1,1,0,88.7,6301.7,0,87.52361111111111
3815,1622,3,1,0,2,74.25,210.3,1,70.10000000000001
3816,5154,50,1,1,3,75.15,3822.45,0,76.449
3817,1714,53,1,1,1,20.25,1048.45,0,19.782075471698114
3818,2230,58,1,1,0,109.1,6393.65,0,110.2353448275862
3819,2871,46,0,2,3,30.75,1489.3,0,32.37608695652174
3820,6470,72,1,0,0,112.9,8061.5,0,111.96527777777777
3821,2054,1,1,0,2,74.2,74.2,1,74.2
3822,5046,6,1,0,1,94.05,518.75,0,86.45833333333333
3823,2425,72,1,1,3,78.85,5763.15,0,80.04374999999999
3824,4427,4,1,0,1,55.3,238.5,0,59.625
3825,4510,52,1,1,1,19.35,1031.7,0,19.840384615384615
3826,4242,0,1,1,1,25.35,,0,
3827,2256,2,1,2,1,20.45,34.8,0,17.4
3828,1739,65,1,1,3,19.35,1319.95,0,20.306923076923077
3829,192,43,1,0,2,101.0,4388.4,1,102.05581395348837
3830,154,4,1,0,2,100.2,420.2,1,105.05
3831,5669,25,1,2,2,89.05,2177.45,1,87.098
3832,4073,51,1,2,0,78.65,3950.85,0,77.46764705882353
3833,3112,12,1,0,3,74.75,827.05,0,68.92083333333333
3834,6978,57,1,2,3,70.1,3913.3,1,68.65438596491228
3835,4390,24,1,2,1,19.9,533.5,0,22.229166666666668
3836,5123,64,1,2,3,58.35,3756.45,0,58.69453125
3837,1366,4,1,2,2,105.65,443.9,1,110.975
3838,3911,26,1,0,3,100.5,2599.95,0,99.99807692307692
3839,6650,15,1,0,1,20.05,284.3,0,18.953333333333333
3840,3075,64,1,1,0,25.65,1740.8,0,27.2
3841,2222,36,1,0,2,96.5,3436.1,1,95.44722222222222
3842,4846,27,1,0,0,95.0,2462.55,0,91.20555555555556
3843,6469,1,1,0,1,70.85,70.85,1,70.85
3844,1368,35,1,2,0,85.95,3110.1,1,88.86
3845,5453,4,1,0,2,73.9,280.85,1,70.2125
3846,3802,8,1,0,2,45.45,411.75,0,51.46875
3847,5457,10,1,0,0,20.0,198.6,0,19.86
3848,4935,2,1,0,1,49.2,103.7,0,51.85
3849,3054,58,1,1,3,109.45,6144.55,1,105.94051724137931
3850,5287,51,1,1,0,83.25,4089.45,0,80.18529411764706
3851,5057,46,1,1,1,19.25,864.2,0,18.786956521739132
3852,5694,1,1,0,3,19.65,19.65,0,19.65
3853,4206,46,1,0,3,72.8,3249.4,0,70.63913043478261
3854,6773,50,1,0,3,109.65,5405.8,0,108.116
3855,6442,53,1,0,0,65.0,3363.8,0,63.46792452830189
3856,6333,61,1,0,2,114.1,7132.15,0,116.92049180327868
3857,4847,5,1,0,3,20.65,93.55,0,18.71
3858,2213,47,1,2,3,86.95,4138.9,0,88.06170212765957
3859,6983,54,1,2,3,94.75,5121.75,0,94.84722222222223
3860,6396,19,0,0,0,25.35,566.1,0,29.794736842105266
3861,3607,26,1,1,2,105.45,2715.3,0,104.4346153846154
3862,2247,70,1,1,1,25.4,1782.05,0,25.457857142857144
3863,4384,17,1,0,2,102.55,1742.5,0,102.5
3864,1980,30,1,0,2,100.2,2983.8,1,99.46000000000001
3865,1677,1,1,0,1,24.0,24.0,0,24.0
3866,3668,19,1,1,1,25.6,485.9,0,25.573684210526313
3867,6150,26,1,1,0,73.5,1905.7,0,73.29615384615384
3868,5011,21,1,0,3,74.05,1565.7,1,74.55714285714286
3869,2176,50,1,2,2,98.25,4858.7,0,97.17399999999999
3870,406,68,0,2,2,54.4,3723.65,0,54.75955882352941
3871,4800,3,1,0,3,101.55,298.35,1,99.45
3872,4792,9,1,0,2,103.1,970.45,0,107.82777777777778
3873,1790,51,0,1,3,34.2,1782.0,0,34.94117647058823
3874,4852,9,1,0,2,43.75,405.7,0,45.077777777777776
3875,4225,41,1,2,2,111.95,4534.9,1,110.60731707317072
3876,1501,22,1,0,2,100.65,2415.95,0,109.81590909090909
3877,2013,21,0,2,2,55.95,1157.05,1,55.09761904761905
3878,6642,71,1,1,3,116.05,8297.5,0,116.86619718309859
3879,4867,1,1,0,2,45.75,45.75,1,45.75
3880,6419,26,1,2,0,82.0,2083.1,0,80.11923076923077
3881,3010,71,1,1,3,65.15,4681.75,0,65.94014084507042
3882,2409,4,1,0,0,44.8,176.2,0,44.05
3883,28,12,1,0,2,79.8,1001.2,0,83.43333333333334
3884,2192,18,1,0,2,88.85,1594.75,0,88.59722222222223
3885,5632,3,1,0,2,74.95,212.4,0,70.8
3886,6187,72,1,2,3,106.85,7677.4,0,106.63055555555555
3887,3868,11,1,0,2,74.95,815.5,1,74.13636363636364
3888,4071,1,1,0,0,80.15,80.15,1,80.15
3889,1524,13,1,2,0,19.3,259.65,0,19.97307692307692
3890,5702,72,1,2,2,109.25,8109.8,1,112.63611111111112
3891,5870,42,1,2,0,56.1,2386.85,0,56.8297619047619
3892,5753,17,1,0,0,19.7,340.35,0,20.02058823529412
3893,2281,7,1,0,1,51.3,419.35,0,59.90714285714286
3894,3162,68,1,1,1,118.6,7990.05,0,117.50073529411765
3895,3107,56,1,1,3,24.15,1402.25,0,25.040178571428573
3896,4150,38,1,2,1,20.3,749.35,0,19.719736842105263
3897,6766,72,1,1,2,115.5,8425.15,0,117.01597222222222
3898,1195,48,1,2,0,25.05,1171.5,0,24.40625
3899,6972,52,1,0,2,109.1,5647.95,0,108.61442307692307
3900,3676,35,1,2,1,19.65,708.8,0,20.25142857142857
3901,1441,67,1,1,3,111.3,7567.2,0,112.94328358208955
3902,230,1,0,0,1,29.9,29.9,0,29.9
3903,6416,53,1,0,1,80.6,4348.1,0,82.03962264150944
3904,2260,34,1,0,1,20.8,635.9,0,18.70294117647059
3905,1511,3,0,0,0,35.2,108.95,1,36.31666666666667
3906,193,1,1,0,2,78.8,78.8,1,78.8
3907,5617,19,1,0,1,89.95,1682.4,0,88.54736842105264
3908,5336,60,1,1,3,116.05,6925.9,0,115.43166666666666
3909,3799,11,1,1,0,19.55,223.15,0,20.286363636363635
3910,1841,47,1,0,2,106.4,5127.95,1,109.10531914893616
3911,6591,18,1,0,2,49.4,874.8,1,48.599999999999994
3912,1751,60,1,1,0,115.25,6758.45,0,112.64083333333333
3913,2110,72,1,1,0,24.8,1874.3,0,26.031944444444445
3914,640,39,1,2,1,19.9,791.15,0,20.285897435897436
3915,6184,59,1,2,0,81.25,4639.45,0,78.63474576271186
3916,3013,2,1,0,1,69.95,143.9,0,71.95
3917,6342,1,1,0,2,69.1,69.1,1,69.1
3918,5982,20,1,0,2,90.2,1776.55,1,88.8275
3919,2810,6,1,0,3,93.55,536.4,1,89.39999999999999
3920,4683,71,1,1,0,86.4,6172.0,0,86.92957746478874
3921,3066,24,1,0,1,66.3,1559.45,0,64.97708333333334
3922,275,67,1,0,0,94.65,6079.0,0,90.73134328358209
3923,1085,1,1,0,1,80.85,80.85,1,80.85
3924,6494,48,1,2,1,82.05,4029.95,1,83.95729166666666
3925,4952,37,1,2,1,72.1,2658.4,0,71.84864864864865
3926,3335,11,0,0,1,34.7,383.55,0,34.86818181818182
3927,2163,3,1,0,0,20.55,51.15,1,17.05
3928,3950,18,1,0,0,95.95,1745.5,0,96.97222222222223
3929,3821,50,1,2,3,44.8,2230.85,0,44.617
3930,3894,67,1,2,2,109.4,7281.6,0,108.68059701492538
3931,986,25,1,0,1,71.05,1837.7,0,73.508
3932,6876,2,1,0,2,78.55,149.55,1,74.775
3933,1615,9,1,0,0,19.7,180.7,0,20.077777777777776
3934,4786,10,0,2,1,40.25,411.45,0,41.144999999999996
3935,4899,70,1,1,0,19.85,1328.35,0,18.97642857142857
3936,4979,9,1,0,3,68.25,576.95,0,64.10555555555555
3937,4207,4,1,0,0,20.15,68.45,0,17.1125
3938,2058,2,1,0,1,50.95,123.05,0,61.525
3939,113,1,1,0,2,78.65,78.65,1,78.65
3940,4669,19,0,0,3,25.15,468.35,0,24.650000000000002
3941,6686,7,1,0,3,20.25,174.7,0,24.957142857142856
3942,4818,1,1,0,2,42.9,42.9,1,42.9
3943,1158,1,1,0,2,44.0,44.0,0,44.0
3944,1674,9,1,2,1,20.25,172.35,0,19.15
3945,600,3,0,0,1,34.25,139.35,1,46.449999999999996
3946,1521,9,0,0,1,58.5,539.85,1,59.983333333333334
3947,5932,5,1,0,0,55.8,300.4,0,60.08
3948,756,56,1,2,3,88.9,4968.0,0,88.71428571428571
3949,4089,18,1,0,1,57.65,992.7,0,55.150000000000006
3950,3845,49,1,0,2,96.2,4718.25,1,96.29081632653062
3951,5428,70,1,1,1,79.15,5536.5,0,79.09285714285714
3952,1778,72,1,1,0,108.05,7806.6,0,108.42500000000001
3953,5673,6,1,0,2,74.4,434.1,1,72.35000000000001
3954,6120,17,1,0,2,94.8,1563.9,0,91.99411764705883
3955,2302,29,0,0,2,45.9,1332.4,0,45.9448275862069
3956,5195,6,1,0,2,105.3,545.2,1,90.86666666666667
3957,153,63,1,1,2,102.6,6296.75,0,99.9484126984127
3958,6446,16,1,0,3,73.85,1284.2,1,80.2625
3959,6695,59,1,2,3,61.35,3645.5,0,61.78813559322034
3960,5597,3,1,0,2,57.55,161.45,0,53.81666666666666
3961,4969,8,0,0,1,29.25,226.95,0,28.36875
3962,4383,7,1,0,2,84.55,646.85,1,92.40714285714286
3963,4838,68,1,1,0,19.6,1441.65,0,21.20073529411765
3964,1704,68,1,1,0,111.75,7511.3,0,110.46029411764707
3965,1393,52,1,2,2,106.5,5621.85,0,108.11250000000001
3966,210,72,1,1,0,107.7,7919.8,0,109.99722222222222
3967,2999,32,1,2,1,19.3,593.2,0,18.5375
3968,2457,72,1,1,3,20.05,1423.65,0,19.772916666666667
3969,6399,1,1,0,0,69.95,69.95,0,69.95
3970,864,42,1,2,0,63.7,2763.35,0,65.79404761904762
3971,3204,25,1,1,0,24.75,692.1,1,27.684
3972,3037,45,1,0,3,50.9,2298.55,0,51.07888888888889
3973,4142,43,0,2,0,60.4,2640.55,0,61.40813953488372
3974,2640,37,1,2,1,79.25,2911.8,0,78.6972972972973
3975,3441,20,1,0,0,85.8,1727.5,1,86.375
3976,3185,4,0,0,2,24.45,86.6,1,21.65
3977,2069,63,1,1,0,110.1,6705.7,0,106.43968253968254
3978,2888,3,1,0,1,90.7,237.65,0,79.21666666666667
3979,57,66,1,1,0,25.3,1672.35,0,25.33863636363636
3980,2555,28,1,0,2,105.7,2979.5,1,106.41071428571429
3981,2635,8,1,0,2,85.2,695.75,0,86.96875
3982,4272,71,1,1,1,24.35,1654.6,0,23.304225352112674
3983,6795,1,0,0,2,24.25,24.25,1,24.25
3984,6406,72,1,1,3,25.1,1857.85,0,25.803472222222222
3985,2292,16,1,0,3,54.55,825.1,0,51.56875
3986,5912,66,1,1,1,96.6,6424.25,0,97.33712121212122
3987,2846,11,1,0,2,76.5,837.95,1,76.17727272727274
3988,4320,51,1,2,0,81.15,4126.2,0,80.90588235294118
3989,1560,8,0,0,2,38.5,330.8,0,41.35
3990,166,14,1,0,2,92.9,1337.45,0,95.53214285714286
3991,116,4,1,0,2,93.5,362.2,1,90.55
3992,6290,70,1,1,1,84.7,5991.05,0,85.58642857142857
3993,6878,70,1,1,2,66.0,4891.5,0,69.87857142857143
3994,717,54,1,2,0,101.5,5373.1,1,99.50185185185185
3995,2712,28,1,0,3,74.9,2068.55,1,73.87678571428572
3996,3921,24,1,1,1,20.75,487.05,0,20.29375
3997,2760,69,1,1,0,61.45,4131.2,0,59.87246376811594
3998,5264,42,1,0,1,54.5,2301.15,0,54.78928571428572
3999,932,2,1,0,2,69.6,131.65,1,65.825
4000,5557,39,1,0,2,99.75,4036.0,0,103.48717948717949
4001,5230,45,1,1,3,109.75,4900.65,0,108.90333333333332
4002,1336,72,1,1,3,80.85,5727.45,0,79.54791666666667
4003,1078,38,1,1,1,20.3,743.05,0,19.553947368421053
4004,225,72,1,1,3,67.8,4804.65,0,66.73124999999999
4005,2423,1,1,0,1,24.05,24.05,1,24.05
4006,2057,72,1,1,0,19.8,1414.65,0,19.647916666666667
4007,5418,55,1,1,3,25.7,1443.65,0,26.24818181818182
4008,5874,51,0,2,2,56.15,2898.95,0,56.84215686274509
4009,3851,63,1,1,3,86.7,5309.5,0,84.27777777777777
4010,1735,1,1,0,1,20.4,20.4,0,20.4
4011,5882,23,1,1,1,19.65,451.55,0,19.632608695652173
4012,1916,1,1,0,2,50.55,50.55,1,50.55
4013,5497,2,1,0,1,54.35,117.05,0,58.525
4014,5170,52,1,0,0,108.1,5839.3,0,112.29423076923078
4015,5081,36,1,2,1,54.45,1893.5,0,52.59722222222222
4016,3508,1,1,0,1,45.35,45.35,0,45.35
4017,2685,28,1,2,1,59.0,1654.45,0,59.0875
4018,2972,7,1,2,2,69.45,477.05,0,68.15
4019,4860,14,1,0,2,100.55,1415.55,1,101.11071428571428
4020,178,72,0,1,0,64.95,4546.0,0,63.138888888888886
4021,1545,1,1,0,1,20.5,20.5,1,20.5
4022,2780,10,1,0,1,18.85,163.2,0,16.32
4023,4344,42,1,2,3,19.8,849.9,0,20.235714285714284
4024,60,7,0,0,3,25.05,189.95,0,27.135714285714283
4025,4455,4,1,0,3,74.8,321.9,1,80.475
4026,4065,72,1,1,0,114.3,8058.55,0,111.92430555555556
4027,6597,20,0,0,2,24.45,482.8,1,24.14
4028,1428,63,1,1,0,109.2,7049.75,0,111.90079365079364
4029,6124,56,0,1,3,45.05,2560.1,0,45.716071428571425
4030,6550,5,1,0,1,51.0,286.8,0,57.36
4031,771,72,1,1,3,110.45,7982.5,0,110.86805555555556
4032,6656,68,1,0,2,84.65,5683.6,0,83.58235294117648
4033,4100,67,1,2,1,60.05,3994.05,0,59.61268656716418
4034,1831,8,1,0,3,44.65,369.15,0,46.14375
4035,2741,52,1,0,3,93.25,4631.7,0,89.07115384615385
4036,3967,18,1,0,1,20.25,401.95,0,22.330555555555556
4037,3405,59,1,1,1,25.45,1534.05,0,26.000847457627117
4038,4708,60,1,1,1,20.6,1093.0,0,18.216666666666665
4039,3088,7,1,0,2,94.1,701.3,0,100.18571428571428
4040,6236,59,0,2,1,34.8,1980.3,0,33.56440677966101
4041,5963,46,0,1,3,60.75,2893.4,0,62.9
4042,1516,5,1,0,2,51.35,262.3,0,52.46
4043,3764,59,0,1,0,64.05,3886.85,0,65.87881355932203
4044,6365,70,1,1,3,84.8,5917.55,0,84.53642857142857
4045,1648,14,1,0,0,71.0,914.0,1,65.28571428571429
4046,6083,44,1,0,1,50.15,2139.1,0,48.61590909090909
4047,4536,64,1,1,0,94.6,5948.7,0,92.9484375
4048,1424,58,0,1,1,59.75,3624.35,0,62.48879310344827
4049,5402,46,1,2,2,100.25,4753.85,0,103.3445652173913
4050,1020,58,1,0,2,98.9,5780.7,0,99.66724137931034
4051,6330,72,1,1,0,97.7,6869.7,0,95.4125
4052,3002,30,0,0,2,40.3,1172.95,1,39.098333333333336
4053,5078,11,1,0,3,60.25,662.95,0,60.26818181818182
4054,3231,34,0,0,2,56.25,1765.95,0,51.93970588235294
4055,6770,54,0,1,3,46.2,2431.95,0,45.036111111111104
4056,631,3,0,0,2,50.6,155.35,1,51.78333333333333
4057,777,72,1,1,1,24.9,1859.2,0,25.822222222222223
4058,5735,40,1,0,2,84.85,3303.05,1,82.57625
4059,6412,2,1,0,1,65.7,134.35,1,67.175
4060,6924,54,1,1,0,63.35,3409.1,0,63.13148148148148
4061,1965,14,1,0,3,50.1,709.5,0,50.67857142857143
4062,712,1,1,0,2,70.5,70.5,1,70.5
4063,4131,10,1,0,2,94.85,953.45,1,95.345
4064,2188,1,1,0,2,50.15,50.15,0,50.15
4065,2690,1,1,0,1,19.75,19.75,1,19.75
4066,3541,56,1,2,3,64.65,3665.55,0,65.45625
4067,1391,68,1,1,3,79.6,5515.8,0,81.11470588235295
4068,3609,14,1,2,1,19.5,272.0,0,19.428571428571427
4069,452,68,1,1,2,99.55,6668.0,0,98.05882352941177
4070,3072,55,1,0,2,74.0,4052.4,0,73.68
4071,403,16,0,0,2,38.9,664.4,0,41.525
4072,1507,9,1,0,2,79.55,718.55,0,79.83888888888889
4073,1637,14,1,0,2,65.45,937.6,1,66.97142857142858
4074,6251,58,1,0,2,98.7,5812.6,1,100.21724137931035
4075,4239,53,0,0,3,46.3,2546.85,0,48.053773584905656
4076,2696,70,1,1,0,99.35,6944.5,0,99.20714285714286
4077,6491,14,1,0,2,95.8,1346.3,0,96.16428571428571
4078,2569,22,1,2,3,67.5,1544.05,1,70.18409090909091
4079,6582,10,1,0,0,78.15,765.15,0,76.515
4080,1520,29,1,1,1,26.1,692.55,0,23.88103448275862
4081,6163,1,1,0,2,69.6,69.6,1,69.6
4082,5840,49,1,2,2,84.35,4059.35,1,82.84387755102041
4083,3360,68,1,0,2,100.2,6851.65,1,100.7595588235294
4084,3699,1,1,0,2,78.05,78.05,1,78.05
4085,498,30,0,2,0,40.35,1187.05,0,39.568333333333335
4086,6021,72,1,1,0,79.2,5401.9,0,75.02638888888889
4087,6134,10,1,0,1,20.9,247.0,0,24.7
4088,6861,7,1,0,2,73.6,520.0,1,74.28571428571429
4089,4114,9,1,0,2,74.75,706.6,1,78.51111111111112
4090,4355,1,1,0,1,49.9,49.9,0,49.9
4091,3650,20,1,0,0,68.9,1370.35,0,68.5175
4092,2622,1,1,0,1,20.25,20.25,0,20.25
4093,2022,29,1,0,0,76.0,2215.25,0,76.38793103448276
4094,5591,1,1,0,2,74.0,74.0,0,74.0
4095,503,3,1,0,1,82.3,214.4,0,71.46666666666667
4096,4118,20,1,0,3,89.4,1871.15,0,93.5575
4097,4998,64,1,0,0,99.15,6171.2,0,96.425
4098,4640,1,1,0,1,20.2,20.2,1,20.2
4099,4303,6,0,0,3,29.45,161.45,0,26.90833333333333
4100,1069,50,1,1,2,19.8,1013.2,0,20.264
4101,3933,6,1,0,3,59.15,336.7,0,56.11666666666667
4102,5550,7,1,0,2,44.75,333.65,0,47.66428571428571
4103,3566,72,1,1,0,90.8,6511.8,0,90.44166666666666
4104,7001,8,1,0,3,49.55,393.45,0,49.18125
4105,1572,67,1,1,0,106.7,7009.5,0,104.61940298507463
4106,1310,24,1,0,2,93.55,2264.05,1,94.33541666666667
4107,6395,72,1,1,0,94.45,6921.7,0,96.13472222222222
4108,4830,33,1,2,3,19.45,600.25,0,18.189393939393938
4109,386,2,0,0,2,25.05,56.35,1,28.175
4110,2546,70,1,1,1,67.95,4664.15,0,66.63071428571428
4111,5317,22,1,2,3,65.25,1441.8,0,65.53636363636363
4112,246,59,1,0,3,99.45,5623.7,0,95.31694915254236
4113,1905,36,1,2,0,20.35,695.85,0,19.329166666666666
4114,6738,51,1,1,1,19.95,1028.75,0,20.17156862745098
4115,5543,53,1,2,3,77.4,4155.95,0,78.41415094339622
4116,3067,20,1,2,3,19.7,395.6,0,19.78
4117,4312,63,1,1,0,99.7,6330.4,0,100.48253968253968
4118,3965,40,1,0,0,74.8,2971.7,0,74.29249999999999
4119,3412,35,1,2,1,19.15,638.0,0,18.228571428571428
4120,1097,26,1,2,3,78.95,2034.25,0,78.24038461538461
4121,3989,27,1,0,2,95.55,2510.2,1,92.97037037037036
4122,6228,53,1,2,0,62.85,3419.5,0,64.51886792452831
4123,1121,34,1,0,0,71.55,2427.35,0,71.39264705882353
4124,6785,19,1,0,2,94.95,1760.25,0,92.64473684210526
4125,5217,43,1,0,0,86.1,3551.65,0,82.59651162790698
4126,5495,6,1,0,1,19.55,122.9,0,20.483333333333334
4127,5124,56,1,1,1,24.8,1424.2,0,25.432142857142857
4128,4518,57,0,0,2,39.3,2111.45,1,37.04298245614035
4129,4929,34,1,0,1,84.05,2909.95,0,85.58676470588235
4130,55,10,0,0,2,36.25,374.0,0,37.4
4131,45,1,1,0,1,20.25,20.25,1,20.25
4132,6736,13,0,0,2,23.9,300.8,1,23.138461538461538
4133,1949,56,1,0,2,98.6,5581.05,0,99.66160714285715
4134,1458,55,1,0,0,103.65,5676.65,0,103.21181818181817
4135,3385,36,1,1,0,92.9,3379.25,0,93.86805555555556
4136,4871,47,1,2,3,19.9,942.95,0,20.06276595744681
4137,3198,12,1,0,0,20.1,232.4,0,19.366666666666667
4138,72,1,1,0,2,85.45,85.45,1,85.45
4139,6598,24,1,0,2,80.5,2088.45,0,87.01875
4140,875,63,1,2,3,99.9,6137.0,1,97.41269841269842
4141,2674,35,0,0,2,39.85,1434.6,0,40.988571428571426
4142,401,67,1,2,0,60.5,3870.0,0,57.76119402985075
4143,4927,25,1,0,2,84.8,2043.45,1,81.738
4144,5021,21,1,0,1,103.85,2215.0,0,105.47619047619048
4145,1906,13,1,0,3,67.8,842.25,0,64.78846153846153
4146,3910,35,1,0,2,75.2,2576.2,1,73.60571428571428
4147,6682,71,1,1,3,24.85,1901.0,0,26.774647887323944
4148,6653,29,1,0,0,19.35,601.6,0,20.7448275862069
4149,46,71,0,1,2,49.35,3515.25,1,49.51056338028169
4150,4240,7,1,0,2,89.0,605.45,0,86.49285714285715
4151,3523,57,0,0,2,55.0,3094.05,0,54.28157894736842
4152,1031,65,1,1,3,76.15,4929.55,0,75.83923076923077
4153,1858,27,1,2,1,20.3,595.05,0,22.038888888888888
4154,1032,6,1,0,2,74.9,469.8,1,78.3
4155,4236,72,1,1,0,117.35,8436.25,0,117.17013888888889
4156,2216,1,1,0,1,19.75,19.75,0,19.75
4157,4572,11,1,0,0,45.2,492.0,0,44.72727272727273
4158,526,39,1,1,1,25.2,987.95,0,25.33205128205128
4159,1763,59,1,0,2,89.75,5496.9,0,93.16779661016949
4160,4202,26,1,2,3,75.0,1908.35,0,73.39807692307691
4161,387,2,1,0,1,49.95,107.1,0,53.55
4162,6937,72,0,1,3,65.7,4575.35,0,63.54652777777778
4163,3008,65,1,2,0,67.05,4309.55,0,66.30076923076923
4164,6666,72,1,1,0,110.9,7922.75,0,110.03819444444444
4165,3027,6,1,0,3,87.95,522.35,0,87.05833333333334
4166,1850,32,1,2,0,19.8,587.7,0,18.365625
4167,2708,50,1,2,3,75.7,3876.2,0,77.524
4168,262,61,0,1,1,62.15,3778.85,0,61.9483606557377
4169,3056,15,1,0,2,101.25,1457.25,1,97.15
4170,3610,72,1,1,3,115.15,8349.45,0,115.96458333333334
4171,2165,9,1,0,1,18.95,185.6,1,20.62222222222222
4172,1146,1,1,0,1,19.5,19.5,0,19.5
4173,5423,12,1,0,2,86.55,1066.9,0,88.90833333333335
4174,4244,37,0,0,0,28.6,973.55,1,26.31216216216216
4175,5578,61,1,2,1,20.4,1226.45,0,20.105737704918035
4176,2543,18,1,2,3,19.8,342.3,0,19.016666666666666
4177,3432,21,1,0,1,45.65,985.05,0,46.90714285714286
4178,1945,68,0,1,1,56.4,3948.45,0,58.065441176470586
4179,2824,12,1,0,0,73.3,828.05,0,69.00416666666666
4180,1261,2,0,0,2,24.35,41.85,1,20.925
4181,6581,62,1,0,2,101.35,6164.7,0,99.43064516129031
4182,5066,29,1,0,2,98.65,2862.75,1,98.71551724137932
4183,6835,1,0,0,1,33.6,33.6,0,33.6
4184,5806,5,1,0,3,79.9,343.95,1,68.78999999999999
4185,2500,1,1,0,2,20.7,20.7,0,20.7
4186,5076,62,1,1,2,104.05,6590.5,0,106.29838709677419
4187,3746,36,1,1,3,20.25,717.95,0,19.943055555555556
4188,6332,28,1,0,2,103.3,2890.65,1,103.2375
4189,2173,69,1,2,0,73.7,4885.85,0,70.80942028985508
4190,1754,11,1,0,0,96.2,1222.05,1,111.09545454545454
4191,5800,63,1,0,2,108.75,6871.7,0,109.07460317460317
4192,635,23,1,2,3,20.15,405.6,0,17.63478260869565
4193,3261,10,1,0,0,19.75,208.25,0,20.825
4194,2768,71,1,1,0,25.95,1801.9,0,25.378873239436622
4195,2737,45,1,0,2,70.05,3062.45,0,68.05444444444444
4196,368,70,1,1,1,24.05,1764.75,0,25.210714285714285
4197,186,22,1,0,2,84.75,1816.75,0,82.57954545454545
4198,2819,52,1,1,1,23.05,1255.1,0,24.13653846153846
4199,3589,55,1,2,2,104.15,5743.05,1,104.41909090909091
4200,7013,65,0,1,0,59.95,3921.1,0,60.324615384615385
4201,5029,72,1,1,3,19.55,1463.45,0,20.325694444444444
4202,4799,10,1,2,3,19.6,189.45,0,18.945
4203,4283,7,1,2,1,20.05,96.8,0,13.828571428571427
4204,3496,5,1,0,2,85.55,408.5,0,81.7
4205,4452,24,1,1,0,78.6,1846.65,0,76.94375000000001
4206,858,72,1,1,0,116.8,8456.75,0,117.45486111111111
4207,6168,21,0,0,1,43.55,1011.5,0,48.166666666666664
4208,3183,69,0,2,0,60.8,4263.4,0,61.78840579710145
4209,5190,44,1,0,3,54.9,2549.1,0,57.934090909090905
4210,4460,61,1,2,2,65.2,3965.05,0,65.00081967213114
4211,2322,24,1,0,0,102.95,2496.7,1,104.02916666666665
4212,172,1,1,0,2,90.6,90.6,1,90.6
4213,4660,6,1,0,3,50.8,288.05,1,48.00833333333333
